Sample;M;intensity
testis1;1900.7;20485145
testis1;1901.7;12214973
testis1;1902.7;518178194
testis1;1907.6;8143365
testis1;1909.7;203167839
testis1;1910.7;15098335
testis1;1911.7;269151767
testis1;1915.7;67149625
testis1;1916.7;14550157
testis1;1916.8;49416387
testis1;1918.7;1142346507
testis1;1919.7;5481445
testis1;1923.6;8769309
testis1;1930.7;35632282
testis1;1931.6;21469825
testis1;1931.7;7447999
testis1;1932.7;23072269
testis1;1934.7;1513962131
testis1;1935.7;157078326
testis1;1938.7;19866467
testis1;1940.7;38640534
testis1;1949.7;5580546
testis1;1950.7;1240969359
testis1;1951.7;1156171681
testis1;1956.7;25067911
testis1;1956.8;14920363
testis1;1957.7;13412449
testis1;1963.8;36833242
testis1;1964.7;18769447
testis1;1967.7;93892458
testis1;1972.7;16922145
testis1;1973.7;57022160
testis1;1974.7;9225917
testis1;1978.7;5049974
testis1;1979.8;38075203
testis1;1988.7;8019967
testis1;1989.7;12325396
testis1;1990.7;22554822
testis1;1992.7;1024814100
testis1;1992.8;344283581
testis1;1995.8;16634907
testis1;1996.8;22212698
testis1;1998.7;13424482
testis1;2006.7;67347801
testis1;2008.7;12561238
testis1;2009.8;6222928
testis1;2014.7;49099359
testis1;2022.7;7288790
testis1;2031.7;56982404
testis1;2033.8;134238992
testis1;2037.8;48117211
testis1;2038.7;7184636
testis1;2038.8;9617125
testis1;2039.7;210740694
testis1;2047.6;18808193
testis1;2047.7;132768531
testis1;2048.7;9023123
testis1;2054.7;15695805
testis1;2055.7;51593195
testis1;2055.8;9663992
testis1;2063.8;6555364
testis1;2064.7;110083880
testis1;2064.8;104715938
testis1;2069.6;7535873
testis1;2070.7;11017957
testis1;2071.7;8291663
testis1;2078.7;6654437
testis1;2078.8;61928959
testis1;2080.8;3284673374
testis1;2081.8;36628964
testis1;2092.8;15813991
testis1;2093.8;6342317
testis1;2094.7;19502705
testis1;2094.8;101496699
testis1;2096.8;5641561308
testis1;2097.8;228347387
testis1;2102.7;6051067
testis1;2102.8;94428288
testis1;2103.7;20339212
testis1;2109.7;8872047
testis1;2111.8;20542959
testis1;2112.7;8100703
testis1;2112.8;335793099
testis1;2113.6;5787576
testis1;2113.8;702448147
testis1;2117.8;42761960
testis1;2118.7;105529055
testis1;2121.8;513013765
testis1;2125.8;83338436
testis1;2129.8;9824758
testis1;2130.8;15763937
testis1;2134.7;59097959
testis1;2135.8;18171490
testis1;2137.8;136763053
testis1;2138.8;104647362
testis1;2141.8;171510628
testis1;2152.7;11180754
testis1;2152.8;17728082
testis1;2154.7;13051422
testis1;2154.8;1096888424
testis1;2157.8;5979627
testis1;2160.7;44562744
testis1;2171.8;7674177
testis1;2176.7;83898368
testis1;2176.8;37401121
testis1;2184.8;50110121
testis1;2193.7;16153303
testis1;2195.8;55693153
testis1;2199.8;23979893
testis1;2199.9;112477524
testis1;2200.8;43281728
testis1;2208.8;58175490
testis1;2209.7;76851971
testis1;2209.8;63156519
testis1;2210.8;9572417
testis1;2215.8;32715710
testis1;2216.8;9192970
testis1;2218.8;58430577
testis1;2223.8;9487132
testis1;2224.8;20794225
testis1;2225.8;885336976
testis1;2226.7;15401916
testis1;2226.8;134105392
testis1;2235.8;18835864
testis1;2236.9;5814499
testis1;2239.8;6471796
testis1;2240.8;28112262
testis1;2241.8;190386007
testis1;2242.8;2039871144
testis1;2243.8;6961572
testis1;2247.8;15881667
testis1;2248.8;20550512
testis1;2254.8;22176873
testis1;2255.8;243136354
testis1;2256.8;514085634
testis1;2257.8;10935931419
testis1;2258.8;2671983277
testis1;2263.8;92781872
testis1;2264.8;69249909
testis1;2265.8;31389607
testis1;2270.9;15459512
testis1;2274.8;60640926
testis1;2275.8;185441717
testis1;2280.8;123903126
testis1;2283.8;149281604
testis1;2283.9;18785949
testis1;2287.9;53444350
testis1;2289.8;65924893
testis1;2295.7;77125646
testis1;2295.8;22601215
testis1;2296.8;56769284
testis1;2299.8;199311051
testis1;2300.8;15973461
testis1;2300.9;30474090
testis1;2301.9;10142917
testis1;2302.9;269355997
testis1;2303.9;113064906
testis1;2313.8;5143672
testis1;2315.7;12017707
testis1;2315.8;16141750
testis1;2315.9;7597239
testis1;2316.8;45840855
testis1;2316.9;73833216
testis1;2322.8;23432534
testis1;2324.9;319670370
testis1;2325.9;15183762
testis1;2329.8;9803226
testis1;2329.9;25284907
testis1;2338.8;10023020
testis1;2340.9;21594907
testis1;2341.9;13313307
testis1;2345.8;65976939
testis1;2345.9;25951046
testis1;2348.9;9760390
testis1;2357.9;33487178
testis1;2361.8;12224594
testis1;2361.9;6841928
testis1;2362.8;5557072
testis1;2367.8;10259422
testis1;2368.9;5825598
testis1;2369.8;5365259
testis1;2369.9;112603203
testis1;2371.8;27166892
testis1;2371.9;5537777239
testis1;2372.9;11405238
testis1;2384.9;14211335
testis1;2385.8;58411127
testis1;2385.9;82443651
testis1;2386.8;27511865
testis1;2386.9;130473162
testis1;2387.9;3775791711
testis1;2388.8;6523438
testis1;2388.9;889216823
testis1;2393.8;27601712
testis1;2393.9;5737641
testis1;2394.8;156125774
testis1;2395.8;69862121
testis1;2395.9;5301648
testis1;2399.9;27547365
testis1;2401.8;134225849
testis1;2401.9;167466982
testis1;2402.9;104882786
testis1;2403.8;925946515
testis1;2403.9;7157981957
testis1;2409.8;32687076
testis1;2410.8;170629403
testis1;2410.9;66529473
testis1;2411.8;71076437
testis1;2412.9;23127596
testis1;2416.9;176761074
testis1;2417.9;18505469
testis1;2418.9;9290519
testis1;2420.9;342715535
testis1;2422.9;9931450
testis1;2425.8;345484151
testis1;2426.8;87475071
testis1;2427.8;88887839
testis1;2428.9;8323805
testis1;2429.9;6053031
testis1;2432.9;127087586
testis1;2433.8;16557600
testis1;2433.9;11619975
testis1;2435.8;37876642
testis1;2441.8;84118266
testis1;2442.8;26469893
testis1;2442.9;6271070
testis1;2444.9;10712795
testis1;2445.9;231264949
testis1;2446.9;55614830
testis1;2448.9;271955151
testis1;2460.9;12649346
testis1;2461.9;347007892
testis1;2462;8219970
testis1;2462.9;62633163
testis1;2468.8;5645833
testis1;2478.9;56303319
testis1;2490.9;5555994
testis1;2494;18651757
testis1;2507;5035223
testis1;2517.9;24105445
testis1;2518.9;52547457
testis1;2519.9;67585973
testis1;2533.9;10452256
testis1;2534.9;7488423
testis1;2548.9;29563371
testis1;2549.9;413811469
testis1;2563.9;7690942
testis1;2564.9;746111897
testis1;2565.9;19164043
testis1;2573.9;6813764
testis1;2574.9;247386122
testis1;2586.9;11530208
testis1;2588.9;14544127
testis1;2590.3;19895576
testis1;2590.9;156917073
testis1;2592;10764241
testis1;2593;15522712
testis1;2595;6638222
testis1;2604.9;11081302
testis1;2605.9;33017230
testis1;2606.9;124950245
testis1;2607.9;106109844
testis1;2608;57234791
testis1;2609;82295275
testis1;2616;9358313
testis1;2620.9;18221219
testis1;2621.9;13877540
testis1;2622.9;132793390
testis1;2623.9;134897360
testis1;2624;79219083
testis1;2625;81633252
testis1;2641;22986665
testis1;2642;26788987
testis1;2658;6201200
testis1;2662.9;9042879
testis1;2663;19637686
testis1;2664;29851922
testis1;2665;5065032
testis1;2680;94135626
testis1;2681;20422304
testis1;2697;11510788
testis1;2710.9;87711403
testis1;2734.9;78686363
testis1;2736;8264718
testis1;2737;505300374
testis1;2738;17500535
testis1;2740.9;11384406
testis1;2749.9;5056355
testis1;2753;294800652
testis1;2754;79748260
testis1;2756.9;19223273
testis1;2760;6734069
testis1;2767.9;19439928
testis1;2769;259670834
testis1;2770;203792140
testis1;2775;5951041
testis1;2776;5554179
testis1;2777;6859321
testis1;2778;57542170
testis1;2786;79984174
testis1;2788.9;8938963
testis1;2791;10074189
testis1;2793;9043100
testis1;2794;19329166
testis1;2809;6917595
testis1;2811;13569107
testis1;2827;30089415
testis1;2844.1;6996711
testis1;2899;44637973
testis1;2899.1;86734697
testis1;2900.1;14019038
testis1;2915;40719590
testis1;2916.1;14290407
testis1;2930;676113699
testis1;2931;189807522
testis1;2940.1;25092771
testis1;2947;15169533
testis1;2947.1;31324124
testis1;2948.1;5346968
testis1;2952;43740421
testis1;2956.1;12465530
testis1;2968;11016702
testis1;2973.1;10525542
testis1;2974.1;7314201
testis1;2975.1;20364221
testis1;2989.1;22427162
testis1;2990.1;22333301
testis1;3006.1;7111020
testis1;3028.1;244091504
testis1;3044.1;65561173
testis1;3045.1;52391147
testis1;3060.1;29285093
testis1;3073.2;17324454
testis1;3076.1;70378083
testis1;3102.1;78991825
testis1;3118.1;46395192
testis1;3120.2;15567361
testis1;3134.1;47109665
testis1;3135.1;17465725
testis1;3151.2;16320023
testis1;3192.2;13433856
testis1;3231.2;12438333
testis1;3264.2;6613774
testis1;3280.2;9764890
testis1;3296.2;15084422
testis1;3336.3;49810540
testis1;3338.2;5227459
testis1;3354.2;8678878
testis1;3358.2;7120220
testis1;3393.2;37932229
testis1;3409.2;12553641
testis1;3441.2;5601290
testis1;3467.3;11120241
testis1;3483.3;6322373
testis1;3499.3;5176417
testis1;3500.3;6165010
testis1;3516.3;9670070
testis1;3578.3;134436505
testis1;3623.4;11982247
testis1;3684.3;5060303
testis1;3722.4;20801537
testis1;3723.4;10732642
testis1;3758.4;6139212
testis1;3781.4;26888930
testis1;3885.4;26703362
testis1;3901.4;24073899
testis1;3925.4;9312257
testis1;4014.5;16843646
testis1;4030.5;5674614
testis1;4045.5;17567191
testis1;4046.4;10787461
testis1;4046.5;28313636
testis1;4160.5;37467471
testis1;4176.5;48913529
testis1;4191.5;41899572
testis1;4192.5;141279351
testis1;4207.5;40063138
testis1;4208.5;45931347
testis1;4209.5;38176770
testis1;4353.5;54319038
testis1;4371.6;5481818
testis1;4451.6;36733519
testis1;4467.6;40487704
testis1;4483.6;53294074
testis2;1038.4;28737092
testis2;1040.9;21205232
testis2;1042.2;61014758
testis2;1058.2;125832836
testis2;1059.4;636449711
testis2;1061.9;9825710
testis2;1072.2;9577399
testis2;1075.4;1100816785
testis2;1077.9;22166547
testis2;1092.4;29744054
testis2;1097.4;55053187
testis2;1098.4;6843120
testis2;1100.4;652199004
testis2;1116.4;305414511
testis2;1121.4;21351782
testis2;1122.4;16437965
testis2;1145.5;8833245
testis2;1157.5;13081703
testis2;1176.4;163118355
testis2;1194.9;21650226
testis2;1195.4;8058466
testis2;1221.5;88273404
testis2;1235.4;35799292
testis2;1236.5;39726322
testis2;1237.4;6946913
testis2;1237.5;2859452961
testis2;1239.8;6972809
testis2;1254.5;428315918
testis2;1258.5;14303605
testis2;1259.4;236957199
testis2;1260.5;20503592
testis2;1262.5;2302531130
testis2;1275.4;48121515
testis2;1278.5;143745847
testis2;1282.5;62008220
testis2;1303.5;142572437
testis2;1307.5;41127934
testis2;1319.5;561594343
testis2;1338.5;21844621
testis2;1364.6;13099397
testis2;1383.5;52175490
testis2;1398.5;25980919
testis2;1399.5;1835375533
testis2;1400;63366359
testis2;1414.5;48478045
testis2;1415.5;5496025
testis2;1415.6;18492271
testis2;1416.5;939162709
testis2;1421.5;163588972
testis2;1423.6;10752473
testis2;1424.5;817224027
testis2;1440.5;20269702
testis2;1444.6;106969591
testis2;1446.5;13935377
testis2;1461.5;11259877
testis2;1463.5;50694707
testis2;1464.6;14496500
testis2;1465.6;6279059433
testis2;1466.2;23881621
testis2;1469.6;34259624
testis2;1479.5;5297272
testis2;1481.6;217598749
testis2;1487.5;123742251
testis2;1497.6;53387994
testis2;1510.6;270719909
testis2;1522.6;479159684.4
testis2;1526.6;5183628
testis2;1560.5;6267337
testis2;1561.6;207643909
testis2;1567.6;20747534
testis2;1567.7;8126686
testis2;1569.6;83621183
testis2;1576.6;21212110
testis2;1577.6;11828328
testis2;1578.6;478984707
testis2;1583.5;22246766
testis2;1585.6;27600086
testis2;1586.6;345606094
testis2;1595.6;9253591
testis2;1602.6;66439232
testis2;1606.6;43847983
testis2;1626.6;54421632
testis2;1627.6;1566733098
testis2;1641.6;10546134
testis2;1643.5;13753191
testis2;1643.6;472884436
testis2;1649.6;48206775
testis2;1650.6;16186453
testis2;1659.6;7343098
testis2;1665.6;9159326
testis2;1666.6;186362231
testis2;1667.7;34501328
testis2;1668.6;6211504540
testis2;1668.7;1161506221
testis2;1684.6;70337666.2
testis2;1688.7;10445113
testis2;1700.6;60128284
testis2;1706.6;59865789
testis2;1713.7;414072708
testis2;1715.6;202468921
testis2;1721.6;9785743
testis2;1722.6;8718476
testis2;1723.5;74584538
testis2;1723.6;269581726
testis2;1725.7;295248091
testis2;1731.6;231303651
testis2;1738.6;40889855
testis2;1739.6;34285909
testis2;1740.6;756432235
testis2;1745.5;8155292
testis2;1746.6;37807234
testis2;1747.6;81397771
testis2;1747.7;16711127
testis2;1748.6;99339290
testis2;1756.7;5334771
testis2;1757.7;28170146
testis2;1758.8;20309974
testis2;1764.6;8088521
testis2;1768.7;72286042
testis2;1772.6;26135944
testis2;1772.7;26382862
testis2;1773.7;8147628
testis2;1785.5;5155969
testis2;1785.6;9505544
testis2;1788.6;10347894
testis2;1788.7;64945737
testis2;1789.6;26598688
testis2;1789.7;3351414485
testis2;1795.7;8302121
testis2;1802.6;33161974
testis2;1805.7;34534575
testis2;1806.7;16396416
testis2;1811.6;116122585
testis2;1811.7;25263133
testis2;1821.7;39316843
testis2;1827.6;32580699
testis2;1828.6;38693295
testis2;1828.7;7820671
testis2;1830.7;1166350396
testis2;1834.7;161886356
testis2;1838.3;19866700
testis2;1846.6;26221774
testis2;1846.7;17836706
testis2;1852.7;41428269
testis2;1869.6;10140076
testis2;1871.7;1392032162
testis2;1875.7;6144934
testis2;1875.8;40459861
testis2;1877.7;53386517
testis2;1879.8;15205399
testis2;1883.7;11396717
testis2;1885.6;42738968
testis2;1885.7;183471244
testis2;1887.7;23402633
testis2;1893.7;335946728
testis2;1900.7;35387556
testis2;1901.7;16216544
testis2;1902.7;716041599
testis2;1903.7;15708288
testis2;1907.6;11392836
testis2;1907.7;5747161
testis2;1908.6;33227246
testis2;1908.7;5209092
testis2;1909.7;95320802
testis2;1910.7;5875216
testis2;1911.7;5499009
testis2;1916.7;5108175
testis2;1916.8;73437403
testis2;1918.7;610753601
testis2;1919.7;10065258
testis2;1923.6;11221684
testis2;1930.7;59832250
testis2;1932.7;5099652
testis2;1934.7;681050180
testis2;1935.7;28034421
testis2;1948.7;12825669
testis2;1950.7;791746174
testis2;1951.7;291871050
testis2;1956.7;5719889
testis2;1963.8;21230846
testis2;1964.7;17565477
testis2;1967.7;21267014
testis2;1979.8;12671756
testis2;1988.6;30149151
testis2;1990.7;24623240
testis2;1992.7;1059594605
testis2;1992.8;245318538
testis2;1996.8;5675807
testis2;2005.7;61857536
testis2;2008.8;17053015
testis2;2009.8;11412797
testis2;2014.7;51585731
testis2;2031.7;29006969
testis2;2032.8;40676581
testis2;2033.8;107852989
testis2;2037.8;49706640
testis2;2038.8;16780327
testis2;2039.7;57810975
testis2;2047.6;31543729
testis2;2047.7;147059053
testis2;2054.7;12015760
testis2;2055.7;61888741
testis2;2062.7;15381989
testis2;2064.7;176499584
testis2;2069.6;7812981
testis2;2071.7;9744111
testis2;2072.7;11182933
testis2;2073.8;7491904
testis2;2074.8;9701883
testis2;2077.8;9114030
testis2;2078.7;17958506
testis2;2078.8;17090299
testis2;2079.8;6002509
testis2;2080.8;1405529403
testis2;2081.8;90711818
testis2;2083.4;17041863
testis2;2092.8;29004987
testis2;2093.8;8285169
testis2;2094.7;31296272
testis2;2096.8;2559672829
testis2;2097.8;113621499
testis2;2102.8;14764225
testis2;2103.8;17522074
testis2;2111.8;11064653
testis2;2112.7;10780585
testis2;2112.8;152602967
testis2;2113.8;277861864
testis2;2114.8;44706843
testis2;2117.8;15923391
testis2;2118.7;43988772
testis2;2121.3;11303492
testis2;2121.8;285185464
testis2;2125.8;39162265
testis2;2127.7;23203512
testis2;2134.7;9732181
testis2;2135.8;7564578
testis2;2137.8;146600849
testis2;2141.8;84726393
testis2;2151.7;5503337
testis2;2152.7;45034717
testis2;2154.8;677028288
testis2;2160.7;12021259
testis2;2176.7;32266102
testis2;2176.8;7245890
testis2;2193.7;11841835
testis2;2195.8;25082028
testis2;2199.8;125207197
testis2;2200.8;18524207
testis2;2201.3;9385114
testis2;2208.8;6755546
testis2;2209.7;54421356
testis2;2215.8;116168002
testis2;2223.8;8517362
testis2;2225.8;557279508
testis2;2226.7;17050389
testis2;2226.8;65480563
testis2;2236.9;5741493
testis2;2239.8;8891568
testis2;2240.7;8248881
testis2;2240.8;5089684
testis2;2241.8;293526024
testis2;2242.8;709568562
testis2;2254.8;25391381.7
testis2;2255.8;263873338
testis2;2256.8;166537690
testis2;2257.8;8241165420
testis2;2258.8;1235786479
testis2;2263.8;51049622
testis2;2264.8;22873259
testis2;2265.8;24390031
testis2;2270.9;5890737
testis2;2272.7;10692077
testis2;2274.8;52332974
testis2;2275.8;64319377
testis2;2280.8;38262496
testis2;2283.8;70736727
testis2;2283.9;14792699
testis2;2284.9;8931432
testis2;2287.9;23938754
testis2;2289.8;74990707
testis2;2295.7;45372770
testis2;2297.8;96833521
testis2;2298.8;10184065
testis2;2299.8;178535642
testis2;2299.9;29689053
testis2;2300.8;8668361
testis2;2300.9;29064897
testis2;2302.9;216237478
testis2;2303.9;49939508
testis2;2312.9;107854064
testis2;2313.8;50420018
testis2;2313.9;11052792
testis2;2314.8;60574304
testis2;2315.8;5670675
testis2;2316.8;17402839
testis2;2316.9;30905252
testis2;2322.8;6807721
testis2;2324.9;136877894
testis2;2329.8;30448634
testis2;2329.9;11434538
testis2;2330.8;7209240
testis2;2339.8;15535713
testis2;2340.9;21147642
testis2;2345.8;62546289
testis2;2345.9;61496481
testis2;2351.7;14551847
testis2;2357.9;18122881
testis2;2361.8;27140963
testis2;2369.9;52195781
testis2;2371.7;6038113
testis2;2371.9;4177709123
testis2;2385.9;10240307
testis2;2386.9;38142981
testis2;2387.9;2457571607
testis2;2388.9;212357231
testis2;2389.9;6521275
testis2;2393.8;9156236
testis2;2396.8;8275174
testis2;2397.9;7840096
testis2;2401.8;63836720
testis2;2401.9;66101072
testis2;2402.9;18030832
testis2;2403.8;978878714
testis2;2403.9;3690237568
testis2;2409.8;22614149
testis2;2410.8;46321004
testis2;2410.9;22444964
testis2;2411.8;20346856
testis2;2416.9;148282745
testis2;2419.9;9515119
testis2;2420.9;140143759
testis2;2425.8;109031717
testis2;2427.8;94675918
testis2;2432.9;86564071
testis2;2435.8;19092654
testis2;2441.8;30934672
testis2;2442.8;22860621
testis2;2442.9;29331770
testis2;2443.8;188221855
testis2;2445.9;50756920
testis2;2446.9;57975794
testis2;2448.9;140580192
testis2;2451.8;15983949
testis2;2452.4;38324181
testis2;2459.8;183734271
testis2;2461.9;149582918
testis2;2462.9;46202723
testis2;2467.8;8769358
testis2;2468.4;8858730
testis2;2468.8;18584389
testis2;2475.8;15623415
testis2;2476.8;29648933
testis2;2478;5252668
testis2;2478.9;20914342
testis2;2483.8;20239498
testis2;2484.8;7608709
testis2;2484.9;33035592
testis2;2490.9;5366208
testis2;2494;7974803
testis2;2500.9;51592641
testis2;2506.9;26065745
testis2;2516.9;9207288
testis2;2517.9;138701193
testis2;2519.9;27885556
testis2;2526.4;18725035
testis2;2549.9;18681360
testis2;2563.9;8558169
testis2;2564.9;1373466898
testis2;2572.9;8203098
testis2;2574.9;183612918
testis2;2575;23739681
testis2;2581.9;17044032
testis2;2586.9;35034018
testis2;2587.9;5045261
testis2;2589.9;82314386
testis2;2590.9;142729107
testis2;2593;28104082
testis2;2594.9;19662176
testis2;2596.9;6626672
testis2;2603.8;9617705
testis2;2604.9;150314516
testis2;2605.9;204361461
testis2;2606;6028413
testis2;2606.9;122665309
testis2;2607.9;32898401
testis2;2608;13990914
testis2;2609;125571663
testis2;2609.9;12506192
testis2;2610;9513708
testis2;2615;13377511
testis2;2620.8;544739578
testis2;2621.8;15871687
testis2;2621.9;140111809
testis2;2622.9;78666545
testis2;2623.9;42820155
testis2;2624;43289782
testis2;2625;92670232
testis2;2626;12783184
testis2;2641;17120219
testis2;2642;42106169
testis2;2643.8;30171924
testis2;2644.8;20921804
testis2;2646.9;30071447
testis2;2648;5609489
testis2;2651;5661294
testis2;2658;9935096
testis2;2663;109156506
testis2;2663.9;8107451
